src_ip,dst_ip,protocol_type,src_port,dst_port,frame_length,timestamp,duration,src_bytes,dst_bytes,service,flag,land,wrong_fragment,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,urgent,class
,,Unknown,,,60,2024-06-05 18:22:09.767070976,,,,other,OTH,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0,normal
,,Unknown,,,42,2024-06-05 18:22:10.803491072,,,,other,OTH,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0,normal
,,Unknown,,,60,2024-06-05 18:22:10.804153856,,,,other,OTH,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0,normal
,,Unknown,,,60,2024-06-05 18:22:11.305833216,,,,other,OTH,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0,normal
10.117.77.115,13.85.23.86,tcp,61713.0,443.0,265,2024-06-05 18:22:11.314750976,0.0,265.0,265.0,https,S0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,normal
10.117.77.116,10.117.77.255,udp,,,60,2024-06-05 18:22:14.322820864,0.0,240.0,240.0,other,OTH,0,0,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0,normal
10.117.77.116,10.117.77.255,udp,,,60,2024-06-05 18:22:14.322820864,0.0,240.0,240.0,other,OTH,0,0,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0,normal
10.117.77.116,10.117.77.255,udp,,,60,2024-06-05 18:22:14.322820864,0.0,240.0,240.0,other,OTH,0,0,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0,normal
10.117.77.116,10.117.77.255,udp,,,60,2024-06-05 18:22:14.322820864,0.0,240.0,240.0,other,OTH,0,0,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0,normal
,,Unknown,,,60,2024-06-05 18:22:14.488030976,,,,other,OTH,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0,normal
,,Unknown,,,42,2024-06-05 18:22:14.488066048,,,,other,OTH,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0,normal
10.117.77.120,10.117.77.115,tcp,2026.0,80.0,60,2024-06-05 18:22:14.488441088,0.02089,134040.0,134040.0,http,S0,0,0,6,6,498.1666666666667,498.1666666666667,0.0,0.0,498.1666666666667,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2027.0,80.0,60,2024-06-05 18:22:14.488441088,0.02089,134040.0,134040.0,http,S0,0,0,6,6,498.1666666666667,498.1666666666667,0.0,0.0,498.1666666666667,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2030.0,80.0,60,2024-06-05 18:22:14.488441088,0.02089,134040.0,134040.0,http,S0,0,0,6,6,498.1666666666667,498.1666666666667,0.0,0.0,498.1666666666667,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2031.0,80.0,60,2024-06-05 18:22:14.488441088,0.02089,134040.0,134040.0,http,S0,0,0,6,6,498.1666666666667,498.1666666666667,0.0,0.0,498.1666666666667,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2032.0,80.0,60,2024-06-05 18:22:14.488441088,0.02089,134040.0,134040.0,http,S0,0,0,6,6,498.1666666666667,498.1666666666667,0.0,0.0,498.1666666666667,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2033.0,80.0,60,2024-06-05 18:22:14.488441088,0.02089,134040.0,134040.0,http,S0,0,0,6,6,498.1666666666667,498.1666666666667,0.0,0.0,498.1666666666667,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2023.0,80.0,60,2024-06-05 18:22:14.488470016,0.02089,134040.0,134040.0,http,S0,0,0,15,15,199.26666666666668,199.26666666666668,0.0,0.0,199.26666666666668,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2024.0,80.0,60,2024-06-05 18:22:14.488470016,0.02089,134040.0,134040.0,http,S0,0,0,15,15,199.26666666666668,199.26666666666668,0.0,0.0,199.26666666666668,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2025.0,80.0,60,2024-06-05 18:22:14.488470016,0.02089,134040.0,134040.0,http,S0,0,0,15,15,199.26666666666668,199.26666666666668,0.0,0.0,199.26666666666668,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2086.0,80.0,60,2024-06-05 18:22:14.488470016,0.02089,134040.0,134040.0,http,S0,0,0,15,15,199.26666666666668,199.26666666666668,0.0,0.0,199.26666666666668,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2028.0,80.0,60,2024-06-05 18:22:14.488470016,0.02089,134040.0,134040.0,http,S0,0,0,15,15,199.26666666666668,199.26666666666668,0.0,0.0,199.26666666666668,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2029.0,80.0,60,2024-06-05 18:22:14.488470016,0.02089,134040.0,134040.0,http,S0,0,0,15,15,199.26666666666668,199.26666666666668,0.0,0.0,199.26666666666668,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2087.0,80.0,60,2024-06-05 18:22:14.488470016,0.02089,134040.0,134040.0,http,S0,0,0,15,15,199.26666666666668,199.26666666666668,0.0,0.0,199.26666666666668,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2034.0,80.0,60,2024-06-05 18:22:14.488470016,0.02089,134040.0,134040.0,http,S0,0,0,15,15,199.26666666666668,199.26666666666668,0.0,0.0,199.26666666666668,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2035.0,80.0,60,2024-06-05 18:22:14.488470016,0.02089,134040.0,134040.0,http,S0,0,0,15,15,199.26666666666668,199.26666666666668,0.0,0.0,199.26666666666668,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2036.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2037.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2042.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2043.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2046.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2047.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2050.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2051.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2054.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2055.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2056.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2057.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2060.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2061.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2066.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2073.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2067.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2070.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2071.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2072.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2076.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2077.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2080.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2081.0,80.0,60,2024-06-05 18:22:14.488823808,0.02089,134040.0,134040.0,http,S0,0,0,39,39,76.64102564102564,76.64102564102564,0.0,0.0,76.64102564102564,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2038.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2039.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2040.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2041.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2044.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2045.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2048.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2049.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2052.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2053.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2058.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2059.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2062.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2063.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2064.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2065.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2068.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2069.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2074.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2075.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2078.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2079.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2082.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2083.0,80.0,60,2024-06-05 18:22:14.488858112,0.02089,134040.0,134040.0,http,S0,0,0,63,63,47.44444444444444,47.44444444444444,0.0,0.0,47.44444444444444,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2084.0,80.0,60,2024-06-05 18:22:14.489219072,0.02089,134040.0,134040.0,http,S0,0,0,92,92,32.48913043478261,32.48913043478261,0.0,0.0,32.48913043478261,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2085.0,80.0,60,2024-06-05 18:22:14.489219072,0.02089,134040.0,134040.0,http,S0,0,0,92,92,32.48913043478261,32.48913043478261,0.0,0.0,32.48913043478261,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2090.0,80.0,60,2024-06-05 18:22:14.489219072,0.02089,134040.0,134040.0,http,S0,0,0,92,92,32.48913043478261,32.48913043478261,0.0,0.0,32.48913043478261,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2091.0,80.0,60,2024-06-05 18:22:14.489219072,0.02089,134040.0,134040.0,http,S0,0,0,92,92,32.48913043478261,32.48913043478261,0.0,0.0,32.48913043478261,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,2094.0,80.0,60,2024-06-05 18:22:14.489219072,0.02089,134040.0,134040.0,http,S0,0,0,92,92,32.48913043478261,32.48913043478261,0.0,0.0,32.48913043478261,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
